number,Chinese entity name,entity binomial scientific name,Chinese crop name,English crop name,Chinese relation,English relation
2490,茶材小蠹,Xyleborus fornicatus,可可,cocoa,危害,Damage
2491,茶材小蠹,Xyleborus fornicatus,铁刀木,Ironwood,危害,Damage
2492,茶材小蠹,Xyleborus fornicatus,茶树,tea tree,危害,Damage
2493,茶天牛,Aeolesthes induta,茶树,tea tree,危害,Damage
2494,茶天牛,Aeolesthes induta,油茶,Camellia oleifera,危害,Damage
2495,茶天牛,Aeolesthes induta,橡树,oak,危害,Damage
2496,茶红颈天牛,Aromia bungii,油茶,Camellia oleifera,危害,Damage
2497,绿鳞象甲,Hypomeces squamosus,油茶,Camellia oleifera,危害,Damage
2498,绿鳞象甲,Hypomeces squamosus,柑橘,Tangerine,危害,Damage
2499,绿鳞象甲,Hypomeces squamosus,棉花,cotton,危害,Damage
2500,绿鳞象甲,Hypomeces squamosus,甘蔗,sugar cane,危害,Damage
2501,绿鳞象甲,Hypomeces squamosus,桑树,mulberry,危害,Damage
2502,绿鳞象甲,Hypomeces squamosus,大豆,Soybean,危害,Damage
2503,绿鳞象甲,Hypomeces squamosus,花生,peanut,危害,Damage
2504,绿鳞象甲,Hypomeces squamosus,玉米,corn,危害,Damage
2505,茶丽纹象甲,Myllocerinus aurolineatus,油茶,Camellia oleifera,危害,Damage
2506,茶丽纹象甲,Myllocerinus aurolineatus,苎麻,Ramie,危害,Damage
2507,茶丽纹象甲,Myllocerinus aurolineatus,柑橘,Tangerine,危害,Damage
2508,茶丽纹象甲,Myllocerinus aurolineatus,苹果,apple,危害,Damage
2509,茶丽纹象甲,Myllocerinus aurolineatus,刺槐,locust,危害,Damage
2510,大灰象甲,Sympiezomias velatus,棉花,cotton,危害,Damage
2511,大灰象甲,Sympiezomias velatus,烟草,tobacco,危害,Damage
2512,大灰象甲,Sympiezomias velatus,玉米,corn,危害,Damage
2513,大灰象甲,Sympiezomias velatus,花生,peanut,危害,Damage
2514,大灰象甲,Sympiezomias velatus,马铃薯,potato,危害,Damage
2515,大灰象甲,Sympiezomias velatus,辣椒,chili,危害,Damage
2516,大灰象甲,Sympiezomias velatus,甜菜,beet,危害,Damage
2517,大灰象甲,Sympiezomias velatus,瓜类,Melons,危害,Damage
2518,大灰象甲,Sympiezomias velatus,豆类,Beans,危害,Damage
2519,大灰象甲,Sympiezomias velatus,麻类,Hemp,危害,Damage
2520,大灰象甲,Sympiezomias velatus,紫穗槐,Amorpha fruticosa,危害,Damage
2521,大灰象甲,Sympiezomias velatus,洋槐,locust,危害,Damage
2522,大灰象甲,Sympiezomias velatus,加拿大杨,Canadian Poplar,危害,Damage
2523,茶橙瘿螨,Acaphylla theavagrans,茶树,tea tree,危害,Damage
2524,茶橙瘿螨,Acaphylla theavagrans,油茶,Camellia oleifera,危害,Damage
2525,茶橙瘿螨,Acaphylla theavagrans,檀树,Sandalwood,危害,Damage
2526,茶橙瘿螨,Acaphylla theavagrans,漆树,Rhus,危害,Damage
2527,茶橙瘿螨,Acaphylla theavagrans,春蓼,Spring Polygonum,危害,Damage
2528,茶橙瘿螨,Acaphylla theavagrans,苦荬菜,Sophora flavescens,危害,Damage
2529,茶橙瘿螨,Acaphylla theavagrans,星宿菜,Star vegetable,危害,Damage
2530,茶叶瘿螨,Calacarus carinatus,茶树,tea tree,危害,Damage
2531,茶叶瘿螨,Calacarus carinatus,山茶,Camellia,危害,Damage
2532,侧多食附线螨,Polyphagotarsonemus latus,柑橘,Tangerine,危害,Damage
2533,侧多食附线螨,Polyphagotarsonemus latus,咖啡,coffee,危害,Damage
2534,侧多食附线螨,Polyphagotarsonemus latus,葡萄,Grape,危害,Damage
2535,茶红螨,Tetranychus urticae,山茶,Camellia,危害,Damage
2536,茶红螨,Tetranychus urticae,咖啡,coffee,危害,Damage
2537,茶红螨,Tetranychus urticae,棉花,cotton,危害,Damage
2538,茶红螨,Tetranychus urticae,柑橘,Tangerine,危害,Damage
2539,茶红螨,Tetranychus urticae,合欢,Albizzia,危害,Damage
2540,茶红螨,Tetranychus urticae,毛栗,Hairy chestnut,危害,Damage
2541,茶红螨,Tetranychus urticae,橡胶,rubber,危害,Damage
2542,神泽氏叶螨,Tetranychus kanzawai,茶树,tea tree,危害,Damage
2543,神泽氏叶螨,Tetranychus kanzawai,桑树,mulberry,危害,Damage
2544,神泽氏叶螨,Tetranychus kanzawai,棉花,cotton,危害,Damage
2545,茶短须螨,Brevipalpus obovatus,山楂,hawthorn,危害,Damage
2546,茶短须螨,Brevipalpus obovatus,沙梨,Pear,危害,Damage
2547,茶短须螨,Brevipalpus obovatus,檀树,Sandalwood,危害,Damage
2548,茶短须螨,Brevipalpus obovatus,杜鹃,Azalea,危害,Damage
2549,茶棍蓟马,Dendrothrips minowai,山茶,Camellia,危害,Damage
2550,咖啡小爪螨,Oligonychus coffeae,山茶,Camellia,危害,Damage
2551,咖啡小爪螨,Oligonychus coffeae,咖啡,coffee,危害,Damage
2552,咖啡小爪螨,Oligonychus coffeae,棉花,cotton,危害,Damage
2553,咖啡小爪螨,Oligonychus coffeae,柑桔,Citrus,危害,Damage
2554,咖啡小爪螨,Oligonychus coffeae,合欢,Albizzia,危害,Damage
2555,咖啡小爪螨,Oligonychus coffeae,毛栗,Hairy chestnut,危害,Damage
2556,咖啡小爪螨,Oligonychus coffeae,橡胶,rubber,危害,Damage
2557,烟草炭疽病,Colletotrichum tabacum,烟草,tobacco,危害,Damage
2558,烟草炭疽病,Colletotrichum tabacum,茄子,eggplant,危害,Damage
2559,烟草炭疽病,Colletotrichum tabacum,番茄,tomato,危害,Damage
2560,烟草炭疽病,Colletotrichum tabacum,辣椒,chili,危害,Damage
2561,烟草炭疽病,Colletotrichum tabacum,黄瓜,cucumber,危害,Damage
2562,烟草炭疽病,Colletotrichum tabacum,南瓜,pumpkin,危害,Damage
2563,烟草炭疽病,Colletotrichum tabacum,龙葵,Solanum nigrum,危害,Damage
2564,烟草炭疽病,Colletotrichum tabacum,红三叶草,Red Clover,危害,Damage
2565,烟草猝倒病,Pythium aphanidermatum,烟草,tobacco,危害,Damage
2566,烟草猝倒病,Pythium aphanidermatum,玉米,corn,危害,Damage
2567,烟草猝倒病,Pythium aphanidermatum,甘蔗,sugar cane,危害,Damage
2568,烟草猝倒病,Pythium aphanidermatum,水稻,Rice,危害,Damage
2569,烟草猝倒病,Pythium aphanidermatum,大豆,Soybean,危害,Damage
2570,烟草猝倒病,Pythium aphanidermatum,亚麻,flax,危害,Damage
2571,烟草猝倒病,Pythium aphanidermatum,甜菜,beet,危害,Damage
2572,烟草猝倒病,Pythium aphanidermatum,马铃薯,potato,危害,Damage
2573,烟草猝倒病,Pythium aphanidermatum,甘蓝,Kale,危害,Damage
2574,烟草猝倒病,Pythium aphanidermatum,花椰莱,Cauliflower,危害,Damage
2575,烟草猝倒病,Pythium aphanidermatum,芹菜,celery,危害,Damage
2576,烟草猝倒病,Pythium aphanidermatum,黄瓜,cucumber,危害,Damage
2577,烟草猝倒病,Pythium aphanidermatum,茄子,eggplant,危害,Damage
2578,烟草猝倒病,Pythium aphanidermatum,南瓜,pumpkin,危害,Damage
2579,烟草猝倒病,Pythium aphanidermatum,萝卜,radish,危害,Damage
2580,烟草猝倒病,Pythium aphanidermatum,葛昔,Ge Xi,危害,Damage
2581,烟草猝倒病,Pythium aphanidermatum,番茄,tomato,危害,Damage
2582,烟草猝倒病,Pythium aphanidermatum,芥菜,mustard,危害,Damage
2583,烟草猝倒病,Pythium aphanidermatum,莽菜,Rhizoma Cibotii,危害,Damage
2584,烟草猝倒病,Pythium aphanidermatum,松树,pine,危害,Damage
2585,烟草赤星病,Alternaria alternata,烟草,tobacco,危害,Damage
2586,烟草赤星病,Alternaria alternata,番茄,tomato,危害,Damage
2587,烟草赤星病,Alternaria alternata,曼陀罗,Mandala,危害,Damage
2588,烟草白粉病,Erysiphe cichoracearum,烟草,tobacco,危害,Damage
2589,烟草白粉病,Erysiphe cichoracearum,芝麻,Sesame,危害,Damage
2590,烟草白粉病,Erysiphe cichoracearum,马铃薯,potato,危害,Damage
2591,烟草白粉病,Erysiphe cichoracearum,葫芦科,Cucurbitaceae,危害,Damage
2592,烟草白粉病,Erysiphe cichoracearum,菊科,Asteraceae,危害,Damage
2593,烟草根黑腐病,Thielaviopsis basicola,茄科,Solanaceae,危害,Damage
2594,烟草根黑腐病,Thielaviopsis basicola,豆科,Leguminosae,危害,Damage
2595,烟草根黑腐病,Thielaviopsis basicola,葫芦科,Cucurbitaceae,危害,Damage
2596,烟草破烂叶斑病,Alternaria alternata,烟草,tobacco,危害,Damage
2597,烟草破烂叶斑病,Alternaria alternata,棉花,cotton,危害,Damage
2598,烟草白绢病,Sclerotium rolfsii,烟草,tobacco,危害,Damage
2599,烟草白绢病,Sclerotium rolfsii,番茄,tomato,危害,Damage
2600,烟草白绢病,Sclerotium rolfsii,茄子,eggplant,危害,Damage
2601,烟草白绢病,Sclerotium rolfsii,马铃薯,potato,危害,Damage
2602,烟草白绢病,Sclerotium rolfsii,棉花,cotton,危害,Damage
2603,烟草白绢病,Sclerotium rolfsii,黄麻,jute,危害,Damage
2604,烟草白绢病,Sclerotium rolfsii,芝麻,Sesame,危害,Damage
2605,烟草白绢病,Sclerotium rolfsii,西瓜,watermelon,危害,Damage
2606,烟草白绢病,Sclerotium rolfsii,大豆,Soybean,危害,Damage
2607,烟草菌核病,Sclerotinia sclerotiorum,十字花科,Cruciferae,危害,Damage
2608,烟草菌核病,Sclerotinia sclerotiorum,菊科,Asteraceae,危害,Damage
2609,烟草菌核病,Sclerotinia sclerotiorum,豆科,Leguminosae,危害,Damage
2610,烟草菌核病,Sclerotinia sclerotiorum,茄科,Solanaceae,危害,Damage
2611,烟草菌核病,Sclerotinia sclerotiorum,伞形花科,Umbelliferae,危害,Damage
2612,烟草菌核病,Sclerotinia sclerotiorum,锦葵科,Malvaceae,危害,Damage
2613,烟草菌核病,Sclerotinia sclerotiorum,油菜,rape,危害,Damage
2614,烟草菌核病,Sclerotinia sclerotiorum,向日葵,sunflower,危害,Damage
2615,烟草菌核病,Sclerotinia sclerotiorum,大豆,Soybean,危害,Damage
2616,烟草菌核病,Sclerotinia sclerotiorum,莴苣,lettuce,危害,Damage
2617,烟草菌核病,Sclerotinia sclerotiorum,甘蓝,Kale,危害,Damage
2618,烟草菌核病,Sclerotinia sclerotiorum,大白菜,Chinese Cabbage,危害,Damage
2619,烟草菌核病,Botrytis cinerea,菜豆,kidney bean,危害,Damage
2620,烟草灰霉病,Botrytis cinerea,烟草,tobacco,危害,Damage
2621,烟草灰霉病,Botrytis cinerea,瓜类,Melons,危害,Damage
2622,烟草灰霉病,Botrytis cinerea,茄果类,Solanum,危害,Damage
2623,烟草灰霉病,Botrytis cinerea,豆类,Beans,危害,Damage
2624,烟草灰霉病,Peronospora tabacina,向日葵,sunflower,危害,Damage
2625,烟草霜霉病,Ralstonia solanacearum,烟草,tobacco,危害,Damage
2626,烟草青枯病,Ralstonia solanacearum,茄科,Solanaceae,危害,Damage
2627,烟草青枯病,Ralstonia solanacearum,豆科,Leguminosae,危害,Damage
2628,烟草青枯病,Ralstonia solanacearum,寥科,Polypodiaceae,危害,Damage
2629,烟草青枯病,Ralstonia solanacearum,紫草科,Boraginaceae,危害,Damage
2630,烟草青枯病,Ralstonia solanacearum,凤仙花科,Impatiens,危害,Damage
2631,烟草青枯病,Ralstonia solanacearum,烟草,tobacco,危害,Damage
2632,烟草青枯病,Ralstonia solanacearum,番茄,tomato,危害,Damage
2633,烟草青枯病,Ralstonia solanacearum,花生,peanut,危害,Damage
2634,烟草青枯病,Pseudomonas syringae pv. tabaci,马铃薯,potato,危害,Damage
2635,烟草野火病,Pseudomonas syringae pv. tabaci,烟草,tobacco,危害,Damage
2636,烟草野火病,Pseudomonas syringae pv. tabaci,大豆,Soybean,危害,Damage
2637,烟草野火病,Pseudomonas syringae pv. tabaci,莱豆,Beans,危害,Damage
2638,烟草野火病,Pseudomonas syringae pv. tabaci,豇豆,cowpea,危害,Damage
2639,烟草野火病,Pseudomonas syringae pv. tabaci,马铃薯,potato,危害,Damage
2640,烟草野火病,Pseudomonas syringae pv. tabaci,番茄,tomato,危害,Damage
2641,烟草野火病,Pseudomonas syringae pv. tabaci,茄子,eggplant,危害,Damage
2642,烟草野火病,Pseudomonas syringae pv. tabaci,胡椒,black pepper,危害,Damage
2643,烟草野火病,Pseudomonas syringae pv. tabaci,辣椒,chili,危害,Damage
2644,烟草野火病,Pseudomonas syringae pv. tabaci,黄瓜,cucumber,危害,Damage
2645,烟草野火病,Pseudomonas syringae pv. tabaci,白菜,Chinese cabbage,危害,Damage
2646,烟草野火病,Pseudomonas syringae pv. tabaci,曼陀罗,Mandala,危害,Damage
2647,烟草空胫病,Pseudomonas syringae pv. tabaci,烟草,tobacco,危害,Damage
2648,烟草空胫病,Pseudomonas syringae pv. tabaci,甘蓝,Kale,危害,Damage
2649,烟草空胫病,Pseudomonas syringae pv. tabaci,胡萝卜,carrot,危害,Damage
2650,烟草空胫病,Pseudomonas syringae pv. tabaci,芹菜,celery,危害,Damage
2651,烟草空胫病,Pseudomonas syringae pv. tabaci,黄瓜,cucumber,危害,Damage
2652,烟草空胫病,Pseudomonas syringae pv. tabaci,萝卜,radish,危害,Damage
2653,烟草空胫病,Pseudomonas syringae pv. tabaci,马铃薯,potato,危害,Damage
2654,烟草马铃薯Y病毒病,Potato virus Y,烟草,tobacco,危害,Damage
2655,烟草马铃薯Y病毒病,Potato virus Y,茄科,Solanaceae,危害,Damage
2656,烟草环斑病毒病,Tobacco ringspot virus,烟草,tobacco,危害,Damage
2657,烟草环斑病毒病,Tobacco ringspot virus,大豆,Soybean,危害,Damage
2658,烟草环斑病毒病,Tobacco ringspot virus,葫芦科,Cucurbitaceae,危害,Damage
2659,烟草环斑病毒病,Tobacco ringspot virus,菊科,Asteraceae,危害,Damage
2660,烟草普通花叶病毒病,Tobacco mosaic virus,烟草,tobacco,危害,Damage
2661,烟草普通花叶病毒病,Tobacco mosaic virus,茄科,Solanaceae,危害,Damage
2662,烟草普通花叶病毒病,Tobacco mosaic virus,葫芦科,Cucurbitaceae,危害,Damage
2663,烟草普通花叶病毒病,Tobacco mosaic virus,十字花科,Cruciferae,危害,Damage
2664,烟草普通花叶病毒病,Tobacco mosaic virus,菊科,Asteraceae,危害,Damage
2665,烟草黄瓜花叶病毒病,Cucumber mosaic virus,烟草,tobacco,危害,Damage
2666,烟草黄瓜花叶病毒病,Cucumber mosaic virus,黄瓜,cucumber,危害,Damage
2667,烟草黄瓜花叶病毒病,Cucumber mosaic virus,番茄,tomato,危害,Damage
2668,烟草黄瓜花叶病毒病,Cucumber mosaic virus,辣椒,chili,危害,Damage
2669,烟草黄瓜花叶病毒病,Cucumber mosaic virus,甜瓜,melon,危害,Damage
2670,烟草黄瓜花叶病毒病,Cucumber mosaic virus,南瓜,pumpkin,危害,Damage
2671,烟草黄瓜花叶病毒病,Cucumber mosaic virus,菠菜,spinach,危害,Damage
2672,烟草黄瓜花叶病毒病,Cucumber mosaic virus,萝卜,radish,危害,Damage
2673,烟草黄瓜花叶病毒病,Cucumber mosaic virus,白菜,Chinese cabbage,危害,Damage
2674,烟草黄瓜花叶病毒病,Cucumber mosaic virus,油菜,rape,危害,Damage
2675,烟草黄瓜花叶病毒病,Cucumber mosaic virus,莽菜,Rhizoma Cibotii,危害,Damage
2676,烟草黄瓜花叶病毒病,Cucumber mosaic virus,香蕉,banana,危害,Damage
2677,烟草黄瓜花叶病毒病,Cucumber mosaic virus,玉米,corn,危害,Damage
2678,烟草马铃薯X病毒病,Potato virus X,茄科,Solanaceae,危害,Damage
2679,烟草马铃薯X病毒病,Potato virus X,苋科,Amaranthaceae,危害,Damage
2680,烟草马铃薯X病毒病,Potato virus X,黎科,Li Ke,危害,Damage
2681,烟草坏死病毒病,Tobacco necrosis virus,烟草,tobacco,危害,Damage
2682,烟草坏死病毒病,Tobacco necrosis virus,黄瓜,cucumber,危害,Damage
2683,烟草曲叶病毒病,Tobacco leaf curl virus,烟草,tobacco,危害,Damage
2684,烟草曲叶病毒病,Tobacco leaf curl virus,番茄,tomato,危害,Damage
2685,烟草曲叶病毒病,Tobacco leaf curl virus,辣椒,chili,危害,Damage
2686,烟草曲叶病毒病,Tobacco leaf curl virus,蔓陀罗,Datura,危害,Damage
2687,烟草曲叶病毒病,Tobacco leaf curl virus,番木瓜,papaya,危害,Damage
2688,烟草曲叶病毒病,Tobacco leaf curl virus,忍冬,Honeysuckle,危害,Damage
2689,烟草曲叶病毒病,Tobacco leaf curl virus,胜红蓟,Thistle,危害,Damage
2690,烟草立枯病,Rhizoctonia solani,烟草,tobacco,危害,Damage
2691,烟草立枯病,Rhizoctonia solani,油菜,rape,危害,Damage
2692,烟草立枯病,Rhizoctonia solani,白菜,Chinese cabbage,危害,Damage
2693,烟草立枯病,Rhizoctonia solani,马铃薯,potato,危害,Damage
2694,烟草立枯病,Rhizoctonia solani,棉花,cotton,危害,Damage
2695,烟草立枯病,Rhizoctonia solani,红麻,Kenaf,危害,Damage
2696,烟草立枯病,Rhizoctonia solani,黄麻,jute,危害,Damage
2697,烟草立枯病,Rhizoctonia solani,甜菜,beet,危害,Damage
2698,烟草立枯病,Rhizoctonia solani,大豆,Soybean,危害,Damage
2699,烟草立枯病,Rhizoctonia solani,花生,peanut,危害,Damage
2700,烟草立枯病,Rhizoctonia solani,茄子,eggplant,危害,Damage
2701,烟草黑胫病,Phytophthora nicotianae,烟草,tobacco,危害,Damage
2702,烟草黑胫病,Phytophthora nicotianae,蓖麻,Castor,危害,Damage
2703,烟草黑胫病,Phytophthora nicotianae,番茄,tomato,危害,Damage
2704,烟草黑胫病,Phytophthora nicotianae,茄子,eggplant,危害,Damage
2705,烟草黑胫病,Phytophthora nicotianae,马铃薯,potato,危害,Damage
2706,烟草黑胫病,Phytophthora nicotianae,辣椒,chili,危害,Damage
2707,烟草黑胫病,Phytophthora nicotianae,蚕豆,broad bean,危害,Damage
2708,烟草番茄斑萎病毒病,Tomato spotted wilt virus,烟草,tobacco,危害,Damage
2709,烟草番茄斑萎病毒病,Tomato spotted wilt virus,番茄,tomato,危害,Damage
2710,烟草丛枝病,Phytoplasma sp.,烟草,tobacco,危害,Damage
2711,烟草胞囊线虫病,Globodera tabacum,烟草,tobacco,危害,Damage
2712,烟草胞囊线虫病,Globodera tabacum,马铃薯,potato,危害,Damage
2713,烟草胞囊线虫病,Globodera tabacum,茄子,eggplant,危害,Damage
2714,烟粉虱,Bemisia tabaci,番茄,tomato,危害,Damage
2715,斑须蝽,Dolycoris baccarum,泡桐,Paulownia,危害,Damage
2716,烟实夜蛾,Helicoverpa assulta,烟草,tobacco,危害,Damage
2717,烟实夜蛾,Helicoverpa assulta,辣椒,chili,危害,Damage
2718,烟实夜蛾,Helicoverpa assulta,番茄,tomato,危害,Damage
2719,烟实夜蛾,Helicoverpa assulta,南瓜,pumpkin,危害,Damage
2720,烟实夜蛾,Helicoverpa assulta,茄科,Solanaceae,危害,Damage
2721,烟实夜蛾,Helicoverpa assulta,葫芦科,Cucurbitaceae,危害,Damage
2722,烟实夜蛾,Helicoverpa assulta,棉花,cotton,危害,Damage
2723,烟实夜蛾,Helicoverpa assulta,玉米,corn,危害,Damage
2724,烟实夜蛾,Helicoverpa assulta,高粱,Sorghum,危害,Damage
2725,烟实夜蛾,Helicoverpa assulta,大豆,Soybean,危害,Damage
2726,烟实夜蛾,Helicoverpa assulta,豌豆,pea,危害,Damage
2727,烟实夜蛾,Helicoverpa assulta,扁豆,Lentils,危害,Damage
2728,烟草潜叶蛾,Phthorimaea operculella,马铃薯,potato,危害,Damage
2729,烟草潜叶蛾,Phthorimaea operculella,烟草,tobacco,危害,Damage
2730,烟草潜叶蛾,Phthorimaea operculella,番茄,tomato,危害,Damage
2731,烟草潜叶蛾,Phthorimaea operculella,茄子,eggplant,危害,Damage
2732,烟草潜叶蛾,Phthorimaea operculella,曼陀罗,Mandala,危害,Damage
2733,烟草潜叶蛾,Phthorimaea operculella,枸杞,Wolfberry,危害,Damage
2734,烟草潜叶蛾,Phthorimaea operculella,龙葵,Solanum nigrum,危害,Damage
2735,烟草潜叶蛾,Phthorimaea operculella,酸浆,Physalis,危害,Damage
2736,烟草潜叶蛾,Phthorimaea operculella,颠茄,Belladonna,危害,Damage
2737,烟草潜叶蛾,Phthorimaea operculella,茛菪,Hyoscyam,危害,Damage
2738,烟草蛀茎蛾,Sesamia inferens,烟草,tobacco,危害,Damage
2739,棉铃虫,Helicoverpa armigera,烟草,tobacco,危害,Damage
2740,棉铃虫,Helicoverpa armigera,大豆,Soybean,危害,Damage
2741,棉铃虫,Helicoverpa armigera,花生,peanut,危害,Damage
2742,棉铃虫,Helicoverpa armigera,棉花,cotton,危害,Damage
2743,棉铃虫,Helicoverpa armigera,水稻,Rice,危害,Damage
2744,棉铃虫,Helicoverpa armigera,小麦,wheat,危害,Damage
2745,斜纹夜蛾,Spodoptera litura,烟草,tobacco,危害,Damage
2746,银纹夜蛾,Argyrogramma agnata,烟草,tobacco,危害,Damage
2747,银纹夜蛾,Argyrogramma agnata,油菜,rape,危害,Damage
2748,甜菜夜蛾,Spodoptera exigua,烟草,tobacco,危害,Damage
2749,甜菜夜蛾,Spodoptera exigua,谷类,cereal,危害,Damage
2750,甜菜夜蛾,Spodoptera exigua,豆类,Beans,危害,Damage
2751,甜菜夜蛾,Spodoptera exigua,芝麻,Sesame,危害,Damage
2752,甜菜夜蛾,Spodoptera exigua,花生,peanut,危害,Damage
2753,甜菜夜蛾,Spodoptera exigua,玉米,corn,危害,Damage
2754,甜菜夜蛾,Spodoptera exigua,高粱,Sorghum,危害,Damage
2755,甜菜夜蛾,Spodoptera exigua,棉花,cotton,危害,Damage
2756,甜菜夜蛾,Spodoptera exigua,甜菜,beet,危害,Damage
2757,甜菜夜蛾,Spodoptera exigua,茶树,tea tree,危害,Damage
2758,甜菜夜蛾,Spodoptera exigua,牧草,grass,危害,Damage
2759,甜菜夜蛾,Spodoptera exigua,苜蓿,Alfalfa,危害,Damage
2760,红棕灰夜蛾,Polia illoba,烟草,tobacco,危害,Damage
2761,棉小造桥虫,Anomis flava,烟草,tobacco,危害,Damage
2762,棉小造桥虫,Anomis flava,棉花,cotton,危害,Damage
2763,棉小造桥虫,Anomis flava,黄麻,jute,危害,Damage
2764,棉小造桥虫,Anomis flava,苘麻,Ramie,危害,Damage
2765,棉小造桥虫,Anomis flava,红麻,Kenaf,危害,Damage
2766,大造桥虫,Ascotis selenaria,烟草,tobacco,危害,Damage
2767,草地螟,Loxostege sticticalis,麻,numb,危害,Damage
2768,草地螟,Loxostege sticticalis,萝卜,radish,危害,Damage
2769,草地螟,Loxostege sticticalis,葱,onion,危害,Damage
2770,棉褐带卷蛾,Adoxophyes orana,烟草,tobacco,危害,Damage
2771,棉褐带卷蛾,Adoxophyes orana,棉花,cotton,危害,Damage
2772,棉褐带卷蛾,Adoxophyes orana,豆类,Beans,危害,Damage
2773,棉褐带卷蛾,Adoxophyes orana,花生,peanut,危害,Damage
2774,棉褐带卷蛾,Adoxophyes orana,芝麻,Sesame,危害,Damage
